NUM,가게명,x,y,주소
281,VIET COCONUT(비엣코코넛),156789.8902,151978.226,전라남도 무안군 일로읍 산정리 842-5번지 무안회산백련지 
282,닭꼬치 소세지,156789.8902,151978.226,전라남도 무안군 일로읍 산정리 842-5번지 일로회산백련지 
283,불도그,136627.2144,119594.4912,전라남도 해남군 문내면 학동리 1021번지 외.2017명량대첩축제행사장 
284,행복하새우,,,전라남도 해남군 문내면 학동리 1201번지 
285,지에꼬의 문어빵,189772.2953,111570.6158,전라남도 장흥군 대덕읍 신월리 118-2번지 대덕 5일장 외 
286,신바람,207834.0817,135260.4362,전라남도 보성군 보성읍 봉산리 1265번지 
287,레몬양 츄남,156789.8902,151978.226,전라남도 무안군 일로읍 산정리 842-5번지 
288,길카페,156789.8902,151978.226,전라남도 무안군 일로읍 산정리 842-5번지 
289,손의요정커피,207834.0817,135260.4362,전라남도 보성군 보성읍 봉산리 1265번지 
290,천지웰빙푸드,156551.3633,174373.0591,전라남도 함평군 함평읍 기각리 982번지 
291,커피&편지,266292.1596,137044.9343,전라남도 여수시 봉산동 114번지 도로지정장소(육역) 
292,푸드카 마을,156789.8902,151978.226,전라남도 무안군 일로읍 산정리 842-5번지 
293,타코야키 오야지,266292.1596,137044.9343,전라남도 여수시 봉산동 114번지 도로 지정장소(육역) 
294,헝그릴즈 201호,182304.5583,92218.66239,전라남도 완도군 신지면 신리 산 31-1번지 
295,Street Chef (스트릿 쉐프),168829.4741,157701.884,전라남도 나주시 반남면 신촌리 152-25번지 
296,카페달구지,,,전라남도 완도군 신지면 신리 산 153-11번지 
297,푸드트럭,172299.5969,272084.6925,전라북도 군산시 미룡동 59-59번지 관광(단)지 음식판매자동차-2(은파호수공원 인라인스케이트장 내 지정장소) 
298,FOOD4U,191033.7317,257499.5886,전라북도 김제시 검산동 산 62-1번지 
299,떡모 푸드트럭,197992.4204,273930.0754,전라북도 익산시 영등동 814번지 영등시민공원 내 
300,꾼핫도그,170464.4647,231823.5283,전라북도 부안군 줄포면 우포리 513번지 
301,이동식까페,205442.4064,278262.4769,전라북도 익산시 금마면 동고도리 534-3번지 서동공원 
302,츄러스토리전주점,211569.2142,262033.832,전라북도 전주시 덕진구 송천동1가 234-107번지 전북어린이회관입구(B구역) 
303,소요쿠키앤커피,209181.599,252251.1463,전라북도 전주시 완산구 중인동 361-1번지 
304,청춘놀이터,195112.2388,273292.463,전라북도 익산시 모현동2가 64-5번지 노인종합복지관 주차장 
305,앤티림스,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원 내 주차장 
306,안녕하새우,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원내 주차장 
307,엉클S푸드,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원 내 주차장 
308,엽S,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원내 주차장 
309,91마차,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원 주차장 내 
310,돈크러쉬,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원내 주차장 
311,인테이블,174187.3437,276633.6296,전라북도 군산시 장미동 1-71번지 진포해양테마공원내 주차장 
312,레시피58,172263.4725,272631.0101,전라북도 군산시 미룡동 49-7번지 
313,카르페디엠(carpediem),197992.4204,273930.0754,전라북도 익산시 영등동 814번지 영등시민공원 
314,푸르메FS,193871.9544,285849.2573,전라북도 익산시 성당면 와초리 154-4번지 
315,FOOD4U,191033.7317,257499.5886,전라북도 김제시 검산동 산 62-1번지 청소년 수련관 
316,카페베리,160110.8899,225189.3401,전라북도 고창군 심원면 월산리 247-16번지 
317,백선생김밥,211569.2142,262033.832,전라북도 전주시 덕진구 송천동1가 234-107번지 전북어린이회관입구(A구역) 2mX5m 
318,FOOD4U,191033.7317,257499.5886,전라북도 김제시 검산동 산 62-1번지 
319,효니왕타코,173402.4711,271781.993,전라북도 군산시 지곡동 417-1번지 관광(단)지 음식판매자동차-1(은파호수공원 조경휴게소 내 지정장소) 
320,악당트럭,209278,207553,전라북도 순창군 순창읍 백산리 912번지 
321,자바라,174548.5775,277002.4686,전라북도 군산시 장미동 1-4번지 진포해양테마공원 내 
322,카페나베타,240327.8713,214381.9659,전라북도 남원시 이백면 서곡리 153번지 
323,카페나베타,236834.5279,215122.0484,전라북도 남원시 월락동 248번지 
324,모닝카페,198748.4389,272466.9425,전라북도 익산시 어양동 52번지 중앙체육공원 내 
325,정읍지역자활센터 푸드카페,201552.5615,227909.3179,전라북도 정읍시 산내면 매죽리 571번지 제11회 정읍구절초축제행사장 푸드트럭호
326,푸드트럭,201552.5615,227909.3179,전라북도 정읍시 산내면 매죽리 571번지 제11회 정읍구절초축제행사장 푸드트럭 휴게호
327,레인보우마카롱,205442.4064,278262.4769,전라북도 익산시 금마면 동고도리 526번지 금마서동공원 내 푸드트럭 존 
328,카페나베타,236834.5279,215122.0484,전라북도 남원시 월락동 248번지 
329,커피베이(푸드트럭),185115.5783,223122.1446,전라북도 정읍시 신정동 1051번지 
330,순흥골,174548.5775,277002.4686,전라북도 군산시 장미동 1-4번지 진포해양테마공원 내 
331,알럽커피,205442.4064,278262.4769,전라북도 익산시 금마면 동고도리 526번지 금마서동공원 푸드트럭 존 
332,커피베이,201710.552,228589.9584,전라북도 정읍시 산내면 매죽리 617번지 
333,유리성휴게점,145344.7451,-27778.42784,제주특별자치도 서귀포시 색달동 2950-23번지 
334,천제 푸드트럭,145800.3116,-26575.72868,제주특별자치도 서귀포시 중문동 2232번지 
335,중문푸드트럭,145800.3116,-26575.72868,제주특별자치도 서귀포시 중문동 2232번지 
336,스트린런치푸드트럭,146303.6303,-27988.40574,제주특별자치도 서귀포시 중문동 2503번지 
337,호끌락,157885.1536,2233.197085,제주특별자치도 제주시 건입동 505-2번지 일원 
338,와이키키제주,146358.8841,-27841.67546,제주특별자치도 서귀포시 중문동 2700번지 
339,에이비트럭,146358.8841,-27841.67546,제주특별자치도 서귀포시 중문동 2700번지 
340,뚱까트럭,146358.8841,-27841.67546,제주특별자치도 서귀포시 중문동 2700번지 
341,될놈,158553.9037,-22643.95117,제주특별자치도 서귀포시 동홍동 2150-2번지 앞(도로(2150-1) 
342,솔오름푸드트럭,158553.9037,-22643.95117,제주특별자치도 서귀포시 동홍동 2150-2번지 앞 도로(2150-1) 
343,에이비트럭,156882.7737,1297.361768,제주특별자치도 제주시 일도이동 852번지 
344,요리하는점빵,156882.7737,1297.361768,제주특별자치도 제주시 일도이동 852번지 
345,로드카우,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
346,토스트와더치카페,170642.0588,-11252.70085,제주특별자치도 서귀포시 표선면 가시리 산 158-4번지 
347,광평교푸드트럭,140005.6126,-18352.85078,제주특별자치도 서귀포시 안덕면 동광리 산 28번지 
348,탐라포장마차,149582.6666,-22736.00882,제주특별자치도 서귀포시 하원동 산 78-1번지 앞 도로(산78-6) 
349,후드푸드트럭,145344.7451,-27778.42784,제주특별자치도 서귀포시 색달동 2950-23번지 
350,셰프앤셰프,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
351,유명한핫도그,170642.0588,-11252.70085,제주특별자치도 서귀포시 표선면 가시리 산 158-4번지 
352,락앤칩스,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
353,쉬림프스토어,170642.0588,-11252.70085,제주특별자치도 서귀포시 표선면 가시리 산 158-4번지 
354,솔오름전망대,158553.9037,-22643.95117,제주특별자치도 서귀포시 동홍동 2150-2번지 앞 도로 (2150-1) 
355,뚱이네,170642.0588,-11252.70085,제주특별자치도 서귀포시 표선면 가시리 산 158-4번지 
356,진실이네포차,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 유수암리 1206번지 
357,줌마렐라,154402.3869,-27335.25107,제주특별자치도 서귀포시 법환동 914번지 
358,"마시따,몬딱!",154402.3869,-27335.25107,제주특별자치도 서귀포시 법환동 914번지 
359,바당꽃,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
360,미친감자,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
361,에이비트럭,159650.8967,-4714.469595,제주특별자치도 제주시 아라일동 1번지 
362,와이키키제주,159650.8967,-4714.469595,제주특별자치도 제주시 아라일동 1번지 
363,굄푸드트럭,159650.8967,-4714.469595,제주특별자치도 제주시 아라일동 1번지 
364,바당꽃,159650.8967,-4714.469595,제주특별자치도 제주시 아라일동 1번지 
365,피크닉,170694.9315,-9092.223814,제주특별자치도 제주시 조천읍 교래리 산 25-2번지 제주경마목장 
366,원더캣츠,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
367,원더캣츠,170694.9315,-9092.223814,제주특별자치도 제주시 조천읍 교래리 산 25-2번지 제주경마목장 
368,테이크아웃제주,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
369,진돼지푸드트럭,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
370,1984에이치,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
371,달코넛해적단,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
372,와이키키제주,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
373,검은고래,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
374,하쿠나맛차타,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
375,공육사,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
376,서프사이드그릴,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
377,볕이드는곳벧디트럭,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
378,피그뱅,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
379,구룡포튀김,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
380,디에이치푸드트럭,152443.5028,-2462.26198,제주특별자치도 제주시 연동 1320번지 
381,유명한핫도그,158417.1268,-27196.29039,제주특별자치도 서귀포시 서홍동 477-1번지 
382,메니피,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 유수암리 1206번지 한국마사회제주경마본부 
383,까만가비,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
384,흑돼지소세지,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
385,하쿠나맛차타,154402.3869,-27335.25107,제주특별자치도 서귀포시 법환동 914번지 
386,참참찹,144362.2503,-9886.532925,
387,도원결의,140840.9419,-14469.43882,제주특별자치도 제주시 애월읍 봉성리 4554번지 
388,달코넛해적단,140840.9419,-14469.43882,제주특별자치도 제주시 애월읍 봉성리 4554번지 
389,재주도좋네,140840.9419,-14469.43882,제주특별자치도 제주시 애월읍 봉성리 4554번지 
390,피라테,140840.9419,-14469.43882,제주특별자치도 제주시 애월읍 봉성리 4554번지 
391,산도위치,140840.9419,-14469.43882,제주특별자치도 제주시 애월읍 봉성리 4554번지 
392,뚱까,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
393,유경언니간식,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
394,제주푸드파이터,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
395,뚱까트럭,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
396,서프사이드그릴,155569.1392,-532.9451678,제주특별자치도 제주시 도남동 661번지 
397,홍쓰팜,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
398,시나르(99우8077),155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
399,다크니스럽스트럭,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
400,아일랜드키친,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
401,세남자푸드트럭,155569.1392,-532.9451678,제주특별자치도 제주시 도남동 661번지 
402,진이네쿠바샌드위치,155569.1392,-532.9451678,제주특별자치도 제주시 도남동 661번지 
403,팟플레이스,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
404,미스터준,144362.2503,-9886.532925,제주특별자치도 제주시 애월읍 소길리 155-48번지 
405,달리는섬,144362.2503,-9886.532925,
406,부억탁,154402.3869,-27335.25107,제주특별자치도 서귀포시 법환동 914번지 
407,번업,159650.8967,-4714.469595,제주특별자치도 제주시 아라일동 1번지 
408,또와,169930.1564,-18149.31242,제주특별자치도 서귀포시 남원읍 한남리 산 76-1번지 도로 
409,와이키키제주,156882.7737,1297.361768,제주특별자치도 제주시 일도이동 852번지 
410,달리,190877.7013,-1016.288343,제주특별자치도 제주시 구좌읍 종달리 724-1번지 
411,하이데어,155589.7136,-421.966917,제주특별자치도 제주시 도남동 582번지 
412,요거내꺼,262241.2284,485820.495,강원도 춘천시 삼천동 12-1번지 공지천 의암공원 축제장내 
413,쭈너니,262241.2284,485820.495,강원도 춘천시 삼천동 12-1번지 공지천 의암공원 축제장내 
414,파이어팩토리,262241.2284,485820.495,강원도 춘천시 삼천동 12-1번지 공지천 의암공원 축제장내 
